Ep. No.,Name,MPredict,MReal,Reward,ErrPredict,Agent,Agent_Actions,,,,,,,,AutoFilled,Proportion Correct,,Cumulative Reward
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#1,0,1,0,1,,,,,,,,,,,,,
15,#1,0,0,0,0,,,,,,,,,,,,,
15,#1,0,0,0,0,,,,,,,,,,,,,
15,#0,0,1,0,1,,,,,,,,,,,,,
15,#0,0,1,0,1,,,,,,,,,,,,,
15,#0,0,1,0,1,,,,,,,,,,,,,
15,#1,0,1,0,1,,,,,,,,,,,,,
15,#1,0,1,0,1,,,,,,,,,,,,,
15,#1,0,1,0,1,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#1,0,0,0,0,,,,,,,,,,,,,
15,#1,0,0,0,0,,,,,,,,,,,,,
15,#1,0,0,0,0,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#1,0,1,0,1,,,,,,,,,,,,,
15,#1,0,0,0,0,,,,,,,,,,,,,
15,#1,0,0,0,0,,,,,,,,,,,,,
15,#0,0,1,0,1,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
15,#0,0,1,0,1,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,1,0,1,,,,,,,,,,,,,
16,#1,0,1,0,1,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#1,0,1,0,1,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,1,0,1,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#0,0,0,0,0,,,,,,,,,,,,,
16,#1,0,1,0,1,,,,,,,,,,,,,
16,#1,0,0,0,0,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#1,0,1,0,1,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#0,0,1,0,1,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#0,0,1,0,1,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
